,CID,Activity_Outcome,Activity_Score,Ratio_Potency_(uM),MW,Polar_Area,Complexity,Heavy_Count,HBondDonor,HBondAcc,RotBonds,IsoSMILES
6288,81766,Inactive,0,100.0,188.22,44.8,145.0,13,0,4,9,CCOCCOCCOC(=O)C=C
6289,24191,Inactive,0,100.0,198.3,18.5,196.0,14,0,2,6,CC(=CCCC(=CC(OC)OC)C)C
6290,12613,Inactive,0,100.0,172.26,26.3,128.0,12,0,2,6,CC(C)CCOC(=O)CC(C)C
6291,72921,Inactive,0,100.0,123.15,33.1,69.3,9,1,2,2,C1=CN=CC=C1CCO
6292,24512,Inactive,0,100.0,171.28,9.7,91.2,12,0,3,3,CCN1CN(CN(C1)CC)CC
6293,17291,Inactive,0,100.0,104.15,29.5,37.1,7,1,2,3,CC(CCO)OC
6294,81410,Inactive,0,100.0,191.64,68.5,221.0,11,1,3,1,C1=CC=C(C(=C1)S(=O)(=O)N)Cl
6295,102821,Inactive,0,100.0,423.7,80.3,93.9,21,0,4,8,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2]
6296,77956,Inactive,0,100.0,233.29,68.5,314.0,16,1,3,2,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N
6297,6669,Inactive,0,100.0,294.3,109.0,418.0,21,0,5,2,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C
6298,8652,Inactive,0,100.0,196.24,17.1,207.0,15,0,1,2,CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2
6299,108675,Inactive,0,100.0,179.02,0.0,108.0,10,0,1,1,C1=CC(=C(C(=C1)Cl)CCl)F
6300,19137,Inactive,0,100.0,206.24,43.4,227.0,15,0,3,5,CC(=O)CCC1=CC=C(C=C1)OC(=O)C
6301,87019,Inactive,0,100.0,198.26,25.8,140.0,15,0,2,4,C1=CN=CC=C1CCCC2=CC=NC=C2
6302,173604,Inactive,0,100.0,203.01,17.1,129.0,10,0,2,1,C1=CC(=C(C=C1C=O)Br)F
6303,79302,Inactive,0,100.0,170.29,20.2,132.0,12,1,1,2,CCC(C)(C)C1CCC(CC1)O
6304,3255932,Inactive,0,100.0,108.07,40.1,87.7,7,0,2,1,CC(=C)C(=O)[O-].[Na+]
6305,14869,Inactive,0,100.0,247.67,49.3,266.0,17,2,2,2,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O
6306,22278,Inactive,0,100.0,134.17,17.1,120.0,10,0,1,1,CC1=C(C=C(C=C1)C=O)C
6307,118379,Inactive,0,100.0,398.6,81.9,348.0,24,3,9,16,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
6308,80037,Inactive,0,100.0,178.01,46.2,110.0,10,2,2,0,C1=C(C=C(C(=C1Cl)O)Cl)N
6309,6924,Inactive,0,100.0,171.22,68.5,217.0,11,1,3,1,CC1=CC=CC=C1S(=O)(=O)N
6310,64805,Inactive,0,100.0,192.21,35.5,205.0,14,0,3,3,CC(CC1=CC2=C(C=C1)OCO2)C=O
6311,94544,Inactive,0,100.0,263.13,9.2,177.0,15,0,1,3,C1=CC=C(C=C1)OC2=CC=CC(=C2)CBr
6312,93375,Inactive,0,100.0,138.21,17.1,158.0,10,0,1,1,CC1C=C(CCC1C=O)C
6313,6321405,Inactive,0,100.0,154.25,20.2,185.0,11,1,1,0,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2O
6314,16303,Inactive,0,100.0,163.22,29.1,167.0,12,1,1,1,CC1=CC(=C(C=C1)NC(=O)C)C
6315,89953,Inactive,0,100.0,164.2,55.1,159.0,12,2,2,2,CCC(=O)NC1=CC=CC(=C1)N
6316,1252759,Inactive,0,100.0,152.23,17.1,189.0,11,0,1,2,CC1=CC[C@@H](C1(C)C)CC=O
6317,85335,Inactive,0,100.0,162.25,27.3,93.6,10,1,3,6,CCCCOC(=O)CCS
6318,67236,Inactive,0,100.0,264.27,46.5,335.0,20,1,3,3,C1=CC=C(C=C1)OC(=O)C2=C(C3=CC=CC=C3C=C2)O
6319,122612,Inactive,0,100.0,322.25,108.0,418.0,21,1,8,12,CC(=C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C
6320,80373,Inactive,0,100.0,148.16,58.9,91.9,10,2,4,2,C1C(COCO1)(CO)CO
6321,135414420,Inactive,0,100.0,364.4,111.0,566.0,25,1,6,3,CC1=C(C=CC(=C1)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.[Na+]
6322,671,Inactive,0,100.0,204.18,77.8,253.0,15,3,4,1,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O
6323,76079,Inactive,0,100.0,136.15,69.1,128.0,10,2,2,1,C1=CC(=CC=C1C(=O)N)N
6324,8420,Inactive,0,100.0,208.24,62.8,291.0,14,1,3,1,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O
6325,98723,Inactive,0,100.0,141.17,29.5,139.0,10,0,2,1,C=CC(=O)N1CCOCC1
6326,31335,Inactive,0,100.0,241.47,40.6,231.0,11,0,2,0,CC1(C(=O)N(C(=O)N1Cl)Br)C
6327,17858,Inactive,0,100.0,184.32,12.5,112.0,13,0,1,9,CCCCCCCCCCC1CO1
6328,53172,Inactive,0,100.0,194.23,58.9,239.0,14,0,4,4,C1CC(CC(C1)CN=C=O)CN=C=O
6329,61196,Inactive,0,100.0,214.3,38.7,164.0,15,1,3,10,CCC(CO)(COCC=C)COCC=C
6330,16135,Inactive,0,100.0,240.29,52.6,307.0,17,0,4,8,CC(=C)C(=O)OCC(C)(C)COC(=O)C(=C)C
6331,92387,Inactive,0,100.0,279.4,54.8,305.0,19,0,4,4,CC(C)(C(=O)C1=CC=C(C=C1)SC)N2CCOCC2
6332,75654,Inactive,0,100.0,268.63,35.5,249.0,17,0,3,4,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)Cl
6333,6621,Inactive,0,100.0,252.72,42.5,306.0,16,0,2,2,C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)Cl
6334,108381,Inactive,0,100.0,486.6,102.0,542.0,34,2,8,17,CC(C)C1N(CCO1)CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C
6335,32912,Inactive,0,100.0,256.42,37.3,190.0,18,1,2,13,CCCCCCCCC(CCCCCC)C(=O)O
6336,78882,Inactive,0,100.0,170.25,32.299,164.0,12,1,2,5,CC(=C)C(=O)NCCCN(C)C
6337,5067511,Inactive,0,100.0,358.85,9.2,153.0,12,0,1,1,CC1=C(C(=C(C=C1Br)Br)OC)Br
6338,15627,Inactive,0,100.0,160.25,0.0,142.0,12,0,0,2,CC(C)(C)C1=CC=C(C=C1)C=C
6339,81984,Inactive,0,100.0,164.2,37.3,167.0,12,1,2,2,CC(C)(C(=O)C1=CC=CC=C1)O
6340,87329,Inactive,0,100.0,116.16,29.5,52.5,8,1,2,5,C=COCCCCO
6341,62411,Inactive,0,100.0,174.19,58.9,130.0,12,2,4,6,C(COCC#CCOCCO)O
6342,20803,Inactive,0,100.0,690.8,137.0,1250.0,48,0,7,9,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5.[Na+]
6343,16387,Inactive,0,100.0,226.27,52.6,261.0,16,0,4,9,CC(=C)C(=O)OCCCCOC(=O)C(=C)C
6344,6327514,Inactive,0,100.0,305.41,35.5,212.0,20,0,3,14,CCCCC(CC)CO[P+](=O)OCC(CC)CCCC
6345,15284,Inactive,0,100.0,512.6,112.0,698.0,37,2,8,16,CC(=C)C(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(COC(=O)C(=C)C)O)O
6346,87425,Inactive,0,100.0,146.15,54.5,122.0,11,1,3,1,C1=CC=C(C=C1)C2=NNN=N2
6347,11450,Inactive,0,100.0,150.22,20.2,123.0,11,1,1,1,CC(C)(C)C1=CC(=CC=C1)O
6348,75430,Inactive,0,100.0,156.63,42.5,133.0,8,0,2,3,CCCCS(=O)(=O)Cl
6349,15144,Inactive,0,100.0,129.19899999999998,32.299,75.3,9,2,2,2,C1CCNC(C1)CCO
6350,12198,Inactive,0,100.0,160.17,52.6,153.0,11,0,4,5,CC(COC(=O)C)OC(=O)C
6351,90038,Inactive,0,100.0,250.33,90.2,167.0,17,4,5,10,CCC(CO)(CO)COCC(CC)(CO)CO
6352,81207,Inactive,0,100.0,187.33,18.5,90.3,13,1,3,8,CN(C)CCCNCCCN(C)C
6353,5371102,Inactive,0,100.0,220.26,46.5,235.0,16,1,3,6,CC/C=C\\CCOC(=O)C1=CC=CC=C1O
6354,2777208,Inactive,0,100.0,241.19,77.8,308.0,15,1,7,2,C1=CC=C(C(=C1)OC(F)(F)F)S(=O)(=O)N
6355,6772,Inactive,0,100.0,236.26,34.1,360.0,18,0,2,1,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O
6356,75494,Inactive,0,100.0,294.21,86.7,517.0,22,0,6,1,C1=CC2=C(C=C1C3=CC4=C(C=C3)C(=O)OC4=O)C(=O)OC2=O
6357,9445,Inactive,0,100.0,207.01,57.5,186.0,12,2,3,1,C1=C(C=C(C(=C1C(=O)O)O)Cl)Cl
6358,116814,Inactive,0,100.0,268.38,71.8,358.0,18,1,4,3,CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2N
6359,67060,Inactive,0,100.0,254.26,95.4,451.0,17,1,5,2,CC1=NN(C(=O)C1)C2=CC(=CC=C2)S(=O)(=O)O
6360,93162,Inactive,0,100.0,163.26,26.0,104.0,12,1,1,4,CCCCCC1=CC=C(C=C1)N
6361,76980,Inactive,0,100.0,129.16,40.5,114.0,9,1,2,2,C1CC(=O)N(C1)CCO
6362,12715,Inactive,0,100.0,116.16,55.1,82.5,8,2,1,2,CCC(C)NC(=O)N
6363,4,Inactive,0,100.0,75.11,46.2,22.9,5,2,2,1,CC(CN)O
6364,12729,Inactive,0,100.0,212.33,26.3,164.0,15,0,2,11,CCOC(=O)CCCCCCCCC=C
6365,86171,Inactive,0,100.0,366.5,32.8,461.0,27,0,4,7,CCC(CC1=CC=CC=C1)(C(=O)C2=CC=C(C=C2)N3CCOCC3)N(C)C
6366,3033992,Inactive,0,100.0,202.25,36.9,120.0,14,0,4,11,C=COCCOCCOCCOC=C
6367,61718,Inactive,0,100.0,256.339,43.5,224.0,18,0,4,8,C1CC(CCC1COCC2CO2)COCC3CO3
6368,76767,Inactive,0,100.0,370.86,9.2,162.0,13,0,1,3,C=CCOC1=C(C=C(C=C1Br)Br)Br
6369,17236,Inactive,0,100.0,176.21,26.3,190.0,13,0,2,4,CC(=C)C(=O)OCC1=CC=CC=C1
6370,15612,Inactive,0,100.0,216.27,52.6,169.0,15,0,4,10,COC(=O)CCCCCCCC(=O)OC
6371,16331,Inactive,0,100.0,172.22,43.4,152.0,12,0,3,7,CCCCOC(=O)CCC(=O)C
6372,17151,Inactive,0,100.0,170.21,35.5,186.0,12,0,3,4,CC(=C)C(=O)OCC1CCCO1
6373,604152,Inactive,0,100.0,201.26,29.4,287.0,15,0,2,3,CC(=C)C1=CC(=CC=C1)C(C)(C)N=C=O
6374,23663624,Inactive,0,100.0,158.15,65.6,177.0,9,0,3,2,CC(=C)CS(=O)(=O)[O-].[Na+]
6375,19601,Inactive,0,100.0,185.26,38.3,192.0,13,1,3,6,CC(=C)C(=O)OCCNC(C)(C)C
6376,74937,Inactive,0,100.0,197.27,12.9,155.0,15,0,1,4,C1=CC=C(C=C1)CCCC2=CC=NC=C2
6377,17259,Inactive,0,100.0,156.22,26.3,119.0,11,0,2,7,CCCCCCOC(=O)C=C
6378,75171,Inactive,0,100.0,146.23,26.7,76.0,10,1,3,5,CN(C)CCN(C)CCO
6379,108956,Active,48,0.609064,524.5,161.0,789.0,37,1,12,25,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C
6380,8880,Inactive,0,100.0,103.12,49.3,62.7,7,2,2,2,CC(=O)NCCO
6381,22833,Inactive,0,100.0,187.62,44.5,145.0,12,1,3,2,COC1=CC(=C(C=C1N)OC)Cl
6382,75819,Inactive,0,100.0,186.4,9.2,144.0,11,0,1,4,C[Si](C)(C=C)O[Si](C)(C)C=C
6383,13398,Inactive,0,100.0,140.22,17.1,147.0,10,0,1,0,CC1CC(=O)CC(C1)(C)C
6384,94232,Inactive,0,100.0,156.18,35.5,153.0,11,0,3,4,C=CC(=O)OCC1CCCO1
6385,76714,Inactive,0,100.0,158.28,52.0,99.7,11,2,2,5,CC(CC(C)(C)CCN)CN
6386,170286,Active,49,2.06489,423.4,140.0,638.0,30,0,9,15,C=CC(=O)OCCN1C(=O)N(C(=O)N(C1=O)CCOC(=O)C=C)CCOC(=O)C=C
6387,20113,Inactive,0,100.0,632.0,58.9,391.0,27,2,4,8,CC(C)(C1=CC(=C(C(=C1)Br)OCCO)Br)C2=CC(=C(C(=C2)Br)OCCO)Br
6388,16683,Inactive,0,100.0,174.19,43.5,123.0,12,0,4,7,C1C(O1)COCCOCC2CO2
6389,16891,Inactive,0,100.0,242.27,61.8,276.0,17,0,5,10,CC(=C)C(=O)OCCOCCOC(=O)C(=C)C
6390,7067,Inactive,0,100.0,179.26,23.5,138.0,13,1,2,4,CCN(CCO)C1=CC=CC(=C1)C
6391,11741,Inactive,0,100.0,248.3,94.6,322.0,17,2,4,2,C1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)N)N
6392,4915,Inactive,0,100.0,221.3,53.2,210.0,16,3,3,5,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
6393,16541,Inactive,0,100.0,212.33,26.3,164.0,15,0,2,11,CCCCCCCCCCOC(=O)C=C
6394,16773,Inactive,0,100.0,377.3,101.0,300.0,19,0,5,8,CCOP(=S)(OCC)SCSC1=C(C=CC(=C1)Cl)Cl
6395,11696,Inactive,0,100.0,149.15,86.3,115.0,10,2,4,3,CCC(CO)(CO)[N+](=O)[O-]
6396,93098,Inactive,0,100.0,206.27,105.0,182.0,14,3,5,2,C1=CC(=CC=C1C2=CSC(=N2)NN)N
6397,94647,Inactive,0,100.0,265.3,12.9,157.0,12,0,1,0,C1=C(C=NC(=C1Cl)Cl)C(Cl)(Cl)Cl
6398,118285,Inactive,0,100.0,212.37,24.1,181.0,15,2,2,4,CCCCNC1CC(NC(C1)(C)C)(C)C
6399,36326,Inactive,0,100.0,162.23,24.4,154.0,12,1,1,2,CC1=CC(=C(C=C1)NC=NC)C
6400,312440,Inactive,0,100.0,279.33,70.7,350.0,20,2,3,4,CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C
6401,112322,Inactive,0,100.0,155.24,39.1,123.0,11,1,3,6,CN(C)CCCNCCC#N
6402,5284462,Inactive,0,100.0,366.0,44.8,371.0,19,0,4,5,COP(=O)(OC)O/C(=C\\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl
6403,22628,Inactive,0,100.0,382.19,123.0,601.0,22,2,6,1,C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)O)Br
6404,113027,Inactive,0,100.0,174.24,27.0,192.0,13,0,2,3,CCN(CC#N)C1=CC=CC(=C1)C
6405,82170,Inactive,0,100.0,182.17,121.0,105.0,12,6,6,5,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O
6406,4528,Inactive,0,100.0,238.33,29.3,272.0,18,1,2,1,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
6407,27211,Inactive,0,100.0,278.1,20.3,326.0,18,0,1,1,C1C2=CC=CC=C2N(C1=O)C3=C(C=CC=C3Cl)Cl
6408,42981,Inactive,0,100.0,281.5,20.3,240.0,20,0,1,11,CCCCCCCCCCCCN1CCCCCC1=O
6409,94785,Inactive,0,100.0,168.3,91.1,46.2,9,2,4,6,C(CSCSCCO)O
6410,84872,Inactive,0,100.0,226.34,27.7,253.0,15,0,3,7,CC(=C)O[Si](C=C)(OC(=C)C)OC(=C)C
6411,4373502,Inactive,0,100.0,236.25,125.0,252.0,16,2,6,2,C1=CC(=CC=C1C2=CSC(=N2)NN)[N+](=O)[O-]
6412,23672293,Inactive,0,100.0,232.3,33.1,143.0,12,0,2,4,CC(C)CP(=S)(CC(C)C)[S-].[Na+]
6413,6640,Inactive,0,100.0,200.26,62.8,243.0,13,1,3,2,CC(C)C1=CC=C(C=C1)S(=O)(=O)O
6414,75518,Inactive,0,100.0,182.3,20.2,141.0,13,1,1,1,C1CCC(CC1)C2CCC(CC2)O
6415,5365748,Inactive,0,100.0,240.38,26.3,197.0,17,0,2,12,CCCCCCCC/C=C/CCCOC(=O)C
6416,23690437,Inactive,0,100.0,144.2,42.3,56.9,7,0,3,2,CCOC(=S)[S-].[Na+]
6417,23677979,Inactive,0,100.0,208.21,65.6,245.0,13,0,3,1,CC1=CC(=C(C=C1)S(=O)(=O)[O-])C.[Na+]
6418,74448,Inactive,0,100.0,238.4,0.0,231.0,18,0,0,2,CC1=C(C=C(C=C1)C(C)C2=CC(=C(C=C2)C)C)C
6419,60196422,Inactive,0,100.0,286.32,65.6,363.0,19,0,3,4,CCCCC1=CC2=C(C=CC=C2S(=O)(=O)[O-])C=C1.[Na+]
6420,82167,Inactive,0,100.0,539.5,214.0,918.0,35,2,11,4,CC(=O)NC1=C2C(=CC(=C1)S(=O)(=O)[O-])C=C(C(=C2O)N=NC3=CC=CC=C3OC)S(=O)(=O)[O-].[Na+].[Na+]
6421,104150,Inactive,0,100.0,215.29,46.6,204.0,15,0,3,8,CCCCN(CCC(=O)OCC)C(=O)C
6422,459494,Inactive,0,100.0,197.27,12.9,161.0,15,0,1,4,C1=CC=C(C=C1)CCCC2=CC=CC=N2
6423,61771,Inactive,0,100.0,154.25,17.1,140.0,11,0,1,2,CCC(C)C1CCCCC1=O
6424,62328,Inactive,0,100.0,210.31,26.3,264.0,15,0,2,4,CCC(=O)OC(C)(C)C1CCC(=CC1)C
6425,103005,Inactive,0,100.0,236.39,20.2,296.0,17,1,1,1,CC1C2CC(C1(C)C)CC2C3CCCC(C3)O
6426,85192,Inactive,0,100.0,187.32,35.2,86.2,13,1,2,10,CCCCCCCCOCCCN
6427,5392,Inactive,0,100.0,466.5,145.0,474.0,27,0,9,10,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC
6428,8878,Inactive,0,100.0,170.25,26.3,130.0,12,0,2,8,CCCCCCC(=O)OCC=C
6429,135424354,Inactive,0,100.0,209.29,53.5,305.0,15,2,2,5,CCCCC1=C(N=C(NC1=O)NCC)C
6430,9024,Inactive,0,100.0,192.25,26.3,191.0,14,0,2,4,CC(=O)OC(C)(C)CC1=CC=CC=C1
6431,17617,Inactive,0,100.0,196.29,26.3,181.0,14,0,2,6,C=CCOC(=O)CCC1CCCCC1
6432,31219,Inactive,0,100.0,164.2,26.3,137.0,12,0,2,4,CCC(=O)OCC1=CC=CC=C1
6433,24114,Inactive,0,100.0,216.27,52.6,201.0,15,0,4,9,CCCCOC(=O)C(C)OC(=O)CCC
6434,11230,Inactive,0,100.0,154.25,20.2,170.0,11,1,1,1,CC1=CCC(CC1)(C(C)C)O
6435,85178,Inactive,0,100.0,337.6,36.1,281.0,23,3,3,6,C[Si](NC1CCCCC1)(NC2CCCCC2)NC3CCCCC3
6436,60196424,Inactive,0,100.0,428.3,134.0,366.0,27,4,8,6,CCOC(=O)/C=C(/O)\\C.CCOC(=O)/C=C(/O)\\C.CC(O)C.CC(O)C.[Ti]
6437,75903,Inactive,0,100.0,330.3,78.9,496.0,24,0,6,12,C=CCOC(=O)C1=CC(=C(C=C1)C(=O)OCC=C)C(=O)OCC=C
6438,4385787,Inactive,0,100.0,238.18,110.0,182.0,13,3,6,5,CP(=O)([O-])OCCC[Si](O)(O)O.[Na+]
6439,60196425,Inactive,0,100.0,491.3,52.6,445.0,27,0,4,14,CCC(C)(CCC(C)C)C(=O)O[Sn](C)(C)OC(=O)C(C)(CC)CCC(C)C
6440,60196426,Inactive,0,100.0,382.6,80.3,146.0,25,0,4,8,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Ca+2]
6441,91747,Inactive,0,100.0,309.67,40.0,337.0,20,0,7,4,C1COC(O1)CON=C(C2=CC=C(C=C2)Cl)C(F)(F)F
6442,3744660,Inactive,0,100.0,466.4,168.0,220.0,29,8,10,12,CC(C)O.CC(C)O.C(CO)N(CCO)CCO.C(CO)N(CCO)CCO.[Ti]
6443,87367,Inactive,0,100.0,293.43,66.0,223.0,19,1,5,12,CCOC(=O)NCCC[Si](OCC)(OCC)OCC
6444,23662382,Inactive,0,100.0,196.59,85.8,162.0,10,1,4,3,C(C(CCl)O)S(=O)(=O)[O-].[Na+]
6445,546717,Inactive,0,100.0,227.4,36.3,123.0,13,0,2,6,CCCCN(CCCC)C(=S)[S-].[Na+]
6446,61285,Inactive,0,100.0,227.33,54.6,261.0,15,1,3,5,CCCCNS(=O)(=O)C1=CC=C(C=C1)C
6447,61571,Inactive,0,100.0,155.28,3.2,91.0,11,0,1,3,CCN(CC)C1CCCCC1
6448,92238,Inactive,0,100.0,206.24,52.6,251.0,15,2,3,2,CC1(CN(NC1=O)C2=CC=CC=C2)CO
6449,80786,Inactive,0,100.0,261.5,62.8,273.0,13,1,3,1,C1=C(C(=CC(=C1Cl)Cl)Cl)S(=O)(=O)O
6450,67065,Inactive,0,100.0,315.3,95.0,469.0,22,3,5,3,C1=CC=C(C=C1)NC2=CC3=CC(=CC(=C3C=C2)O)S(=O)(=O)O
6451,81196,Inactive,0,100.0,310.4,52.6,335.0,22,0,4,15,CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C
6452,91783,Inactive,0,100.0,168.3,69.9,91.0,9,3,4,2,C[Si](C)(C)O[Si](O)(O)O
6453,23690996,Inactive,0,100.0,144.13,65.6,142.0,8,0,3,2,C=CCS(=O)(=O)[O-].[Na+]
6454,90098,Inactive,0,100.0,237.33,66.0,178.0,15,1,5,8,COC(=O)NCCC[Si](OC)(OC)OC
6455,60976,Inactive,0,100.0,215.23,26.1,274.0,14,0,4,3,CC1CN1P(=O)(N2CC2C)N3CC3C
6456,12793,Inactive,0,100.0,174.09,66.8,158.0,11,2,4,2,C1=CC=C(C=C1)OP(=O)(O)O
6457,91984,Inactive,0,100.0,191.31,12.0,151.0,14,1,1,4,CCC(CC)NC1=CC(=C(C=C1)C)C
6458,70755,Inactive,0,100.0,175.05,0.0,99.8,10,0,0,0,CC1=CC(=C(C=C1Cl)C)Cl
6459,92251,Inactive,0,100.0,126.2,49.8,131.0,9,1,2,2,CC(C)CC(C)(C#N)N
6460,15359,Inactive,0,100.0,211.26,72.0,178.0,15,2,6,5,CCNC1=NC(=NC(=N1)OC)NC(C)C
6461,68539,Inactive,0,100.0,351.3,6.5,346.0,23,1,2,4,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl
6462,27458,Inactive,0,100.0,136.19,25.8,81.3,10,0,2,2,CCC1=NC=CN=C1CC
6463,12180,Inactive,0,100.0,102.13,26.3,59.1,7,0,2,3,CCCC(=O)OC
6464,548353,Inactive,0,100.0,122.3,2.0,30.5,6,2,2,1,CC(C(C)S)S
6465,520098,Inactive,0,100.0,166.22,35.0,130.0,12,0,3,3,CCC(C)C1=NC=CN=C1OC
6466,5364495,Inactive,0,100.0,238.41,17.1,172.0,17,0,1,13,CCCC/C=C\\CCCCCCCCCC=O
6467,1549018,Inactive,0,100.0,164.24,17.1,233.0,12,0,1,3,CC/C=C\\CC1=C(CCC1=O)C
6468,6428555,Inactive,0,100.0,138.21,17.1,123.0,10,0,1,5,CCCC/C=C/C=C\\C=O
6469,10285,Inactive,0,100.0,143.18,12.9,133.0,11,0,1,0,CC1=CC=NC2=CC=CC=C12
6470,60196427,Inactive,0,100.0,530.8,52.6,601.0,38,0,4,20,CC(C)CC(C)CC(C)CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)CC(C)CC(C)CC(C)C
6471,15287,Inactive,0,100.0,104.15,29.5,37.1,7,1,2,3,CCOCC(C)O
6472,11622,Inactive,0,100.0,198.34,17.1,129.0,14,0,1,10,CCCCCCCCCCCC(=O)C
6473,5318042,Inactive,0,100.0,100.16,20.2,48.1,7,1,1,3,CCC/C=C/CO
6474,73281,Inactive,0,100.0,410.4,161.0,642.0,28,2,9,6,CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC
6475,52997,Inactive,0,100.0,364.4,136.0,581.0,25,2,7,5,CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C
6476,5280378,Inactive,0,100.0,268.26,55.8,395.0,20,1,4,2,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O
6477,38235,Inactive,0,100.0,218.32,76.0,221.0,14,1,4,5,CC(C)(C)C(=NOC(=O)NC)CSC
6478,53735,Inactive,0,100.0,278.3,59.1,364.0,20,0,4,3,CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O
6479,24743,Inactive,0,100.0,300.31,76.7,369.0,22,2,4,6,CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2
6480,12572,Inactive,0,100.0,240.26,67.7,306.0,17,0,4,2,CC1=CC(=NN1C(=O)N(C)C)OC(=O)N(C)C
6481,8292,Inactive,0,100.0,308.4,96.1,306.0,18,0,6,7,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C
6482,24608,Inactive,0,100.0,199.89,0.0,2.8,3,0,2,0,[Ca+2].[Br-].[Br-]
6483,54682651,Inactive,0,100.0,342.8,63.6,534.0,24,1,4,4,CC(=O)CC(C1=CC=C(C=C1)Cl)C2=C(C3=CC=CC=C3OC2=O)O
6484,57351929,Inactive,0,100.0,448.4,149.0,873.0,31,2,9,5,CC1=CC(=C(C=C1)NN=C2C(=O)C=CC(=NNC3=CC=C(C=C3)S(=O)(=O)[O-])C2=O)C.[Na+]
6485,101150,Inactive,0,100.0,152.23,17.1,181.0,11,0,1,1,CC1CC(=CC(C1C=O)C)C
6486,23678979,Inactive,0,100.0,324.4,40.1,548.0,23,0,2,2,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C.[Na+]
6487,21984,Inactive,0,100.0,216.24,102.0,314.0,16,0,6,7,C(CN(CC#N)CC#N)N(CC#N)CC#N
6488,6134,Inactive,0,100.0,342.3,190.0,382.0,23,8,11,4,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
6489,70014,Inactive,0,100.0,189.1,86.0,193.0,13,0,4,0,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)[O-].[Na+]
6490,7313,Inactive,0,100.0,145.24,23.5,73.3,10,1,2,4,CC(C)N(CCO)C(C)C
6491,17695,Inactive,0,100.0,234.41,27.7,125.0,15,0,3,10,CCCCC[Si](OCC)(OCC)OCC
6492,15260,Inactive,0,100.0,174.28,29.5,83.9,12,1,2,8,CCCCC(CC)COCCO
6493,91749,Inactive,0,100.0,221.64,50.2,259.0,15,1,3,1,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1
6494,47445,Inactive,0,100.0,358.7,67.4,454.0,24,2,6,3,C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl
